iter	Logloss
4340	0.5348327668
4341	0.5348238772
4342	0.5348167303
4343	0.5348095208
4344	0.5348018833
4345	0.5347940602
4346	0.5347837096
4347	0.5347734422
4348	0.5347661617
4349	0.5347582092
4350	0.5347492006
4351	0.5347390394
4352	0.5347311027
4353	0.534719378
4354	0.5347113145
4355	0.5347040129
4356	0.5346932189
4357	0.5346860298
4358	0.5346787935
4359	0.5346678745
4360	0.5346595926
4361	0.5346516503
4362	0.5346424368
4363	0.5346331108
4364	0.5346244114
4365	0.5346180237
4366	0.5346092163
4367	0.5346013856
4368	0.5345923832
4369	0.5345847168
4370	0.5345765665
4371	0.5345659457
4372	0.5345556649
4373	0.534547758
4374	0.5345420365
4375	0.5345366944
4376	0.5345276025
4377	0.5345178862
4378	0.5345075565
4379	0.5344989712
4380	0.5344906785
4381	0.534479962
4382	0.5344740236
4383	0.5344655498
4384	0.5344576363
4385	0.5344539892
4386	0.5344471228
4387	0.5344378666
4388	0.5344269453
4389	0.5344185546
4390	0.5344091003
4391	0.5344044998
4392	0.5343946768
4393	0.5343869793
4394	0.5343791088
4395	0.5343698507
4396	0.5343616518
4397	0.5343538101
4398	0.5343451445
4399	0.5343366482
4400	0.534327647
4401	0.5343211727
4402	0.5343122693
4403	0.5343034219
4404	0.5342962836
4405	0.5342876049
4406	0.5342770123
4407	0.5342676734
4408	0.5342569481
4409	0.5342478462
4410	0.5342405013
4411	0.5342314853
4412	0.5342247862
4413	0.5342154059
4414	0.5342057945
4415	0.5341963486
4416	0.5341877579
4417	0.5341797276
4418	0.5341697059
4419	0.5341599308
4420	0.5341504626
4421	0.5341436216
4422	0.5341352062
4423	0.5341249432
4424	0.5341183604
4425	0.5341115144
4426	0.5341028313
4427	0.5340975447
4428	0.534086168
4429	0.5340798827
4430	0.5340726442
4431	0.534063644
4432	0.5340550471
4433	0.5340474802
4434	0.534040369
4435	0.5340327011
4436	0.5340232356
4437	0.5340141474
4438	0.5340062471
4439	0.5339971739
4440	0.5339896162
4441	0.533980407
4442	0.5339698172
4443	0.5339610248
4444	0.5339541751
4445	0.5339496426
4446	0.5339417873
4447	0.5339336173
4448	0.5339235172
4449	0.5339128646
4450	0.5339035992
4451	0.5338973395
4452	0.5338869247
4453	0.5338786211
4454	0.5338679299
4455	0.533859608
4456	0.5338517759
4457	0.5338399381
4458	0.5338316105
4459	0.5338205912
4460	0.5338114722
4461	0.5338018921
4462	0.5337928668
4463	0.5337826198
4464	0.5337709943
4465	0.5337607928
4466	0.5337548569
4467	0.5337458629
4468	0.5337385458
4469	0.5337303455
4470	0.5337232267
4471	0.5337169317
4472	0.5337084813
4473	0.5336987734
4474	0.5336906978
4475	0.5336817655
4476	0.5336734035
4477	0.5336641862
4478	0.5336539511
4479	0.5336437587
4480	0.5336339322
4481	0.5336254424
4482	0.5336162741
4483	0.5336071438
4484	0.5335988264
4485	0.5335926166
4486	0.5335822531
4487	0.5335716675
4488	0.533562627
4489	0.5335570025
4490	0.5335484984
4491	0.5335379034
4492	0.5335286778
4493	0.5335203055
4494	0.533509927
4495	0.5335012752
4496	0.5334909135
4497	0.5334822974
4498	0.5334739362
4499	0.5334627023
4500	0.5334553057
4501	0.5334466847
4502	0.5334395534
4503	0.5334326131
4504	0.5334244807
4505	0.5334147426
4506	0.5334061358
4507	0.5333965223
4508	0.5333905841
4509	0.5333813229
4510	0.5333755695
4511	0.5333667293
4512	0.5333585266
4513	0.5333484365
4514	0.5333384901
4515	0.5333282393
4516	0.5333210722
4517	0.5333137987
4518	0.5333024736
4519	0.5332971232
4520	0.5332895112
4521	0.5332809856
4522	0.5332720724
4523	0.5332649712
4524	0.533256061
4525	0.5332479705
4526	0.53323968
4527	0.5332292411
4528	0.5332194105
4529	0.5332132305
4530	0.533199296
4531	0.5331895514
4532	0.5331784379
4533	0.5331671398
4534	0.5331588045
4535	0.5331505452
4536	0.5331422461
4537	0.5331361589
4538	0.5331275819
4539	0.5331190564
4540	0.5331105344
4541	0.5331011867
4542	0.5330924706
4543	0.5330837141
4544	0.5330760987
4545	0.533070675
4546	0.5330618584
4547	0.5330546717
4548	0.5330452058
4549	0.5330387365
4550	0.5330284669
4551	0.5330201384
4552	0.5330091629
4553	0.5329996961
4554	0.5329929209
4555	0.5329829598
4556	0.5329727422
4557	0.5329692985
4558	0.5329614086
4559	0.5329551063
4560	0.5329446495
4561	0.5329334453
4562	0.5329270034
4563	0.5329189079
4564	0.5329097405
4565	0.5329038699
4566	0.5328955681
4567	0.5328843625
4568	0.5328766816
4569	0.5328703275
4570	0.5328614097
4571	0.5328519063
4572	0.5328453857
4573	0.5328366085
4574	0.5328297869
4575	0.5328213168
4576	0.532811706
4577	0.5328013719
4578	0.5327924891
4579	0.5327831922
4580	0.5327739606
4581	0.5327634824
4582	0.5327531514
4583	0.5327433293
4584	0.5327364267
4585	0.5327311554
4586	0.5327228809
4587	0.5327159392
4588	0.5327058173
4589	0.5326990436
4590	0.5326901034
4591	0.5326803651
4592	0.5326745802
4593	0.5326649456
4594	0.5326547027
4595	0.5326459666
4596	0.5326360429
4597	0.5326267181
4598	0.5326177995
4599	0.5326072996
4600	0.5326012909
4601	0.5325930367
4602	0.5325838748
4603	0.532576117
4604	0.5325658136
4605	0.5325553103
4606	0.5325450496
4607	0.5325358447
4608	0.5325265153
4609	0.5325178936
4610	0.53250939
4611	0.5324995185
4612	0.5324913396
4613	0.5324840212
4614	0.532475329
4615	0.5324654312
4616	0.5324622263
4617	0.5324539007
4618	0.5324457388
4619	0.5324349791
4620	0.5324278349
4621	0.5324197129
4622	0.5324138347
4623	0.5324045712
4624	0.5323956692
4625	0.5323881206
4626	0.5323786709
4627	0.5323685516
4628	0.532358843
4629	0.5323499752
4630	0.5323405247
4631	0.5323320294
4632	0.5323244244
4633	0.5323193133
4634	0.5323120543
4635	0.532305015
4636	0.532295016
4637	0.5322838781
4638	0.5322745203
4639	0.5322656153
4640	0.5322593882
4641	0.5322515586
4642	0.5322342779
4643	0.5322276264
4644	0.5322164474
4645	0.5322052109
4646	0.5321973325
4647	0.5321878474
4648	0.5321788652
4649	0.5321696133
4650	0.5321631397
4651	0.5321536212
4652	0.5321445711
4653	0.5321346415
4654	0.5321249881
4655	0.5321150864
4656	0.5321087912
4657	0.5321002715
4658	0.5320883868
4659	0.5320784221
4660	0.5320701051
4661	0.532066931
4662	0.5320594087
4663	0.5320500988
4664	0.5320423127
4665	0.5320325404
4666	0.5320247586
4667	0.5320155248
4668	0.5320083735
4669	0.5320012476
4670	0.5319923933
4671	0.5319836984
4672	0.5319753386
4673	0.5319646747
4674	0.5319564476
4675	0.5319465623
4676	0.5319370111
4677	0.5319312481
4678	0.5319212469
4679	0.5319122558
4680	0.5319017603
4681	0.5318946772
4682	0.5318878543
4683	0.5318804485
4684	0.5318710877
4685	0.5318621732
4686	0.5318521654
4687	0.5318436477
4688	0.5318343128
4689	0.5318285618
4690	0.5318204491
4691	0.5318110057
4692	0.5318035458
4693	0.531793277
4694	0.5317851295
4695	0.5317756031
4696	0.5317696644
4697	0.5317638615
4698	0.5317572282
4699	0.5317490542
4700	0.5317422041
4701	0.5317398669
4702	0.5317308023
4703	0.5317220256
4704	0.5317124765
4705	0.5317029871
4706	0.5316927772
4707	0.5316854331
4708	0.5316751958
4709	0.5316656981
4710	0.5316610127
4711	0.5316518532
4712	0.531645667
4713	0.5316368705
4714	0.5316263149
4715	0.5316196152
4716	0.5316103609
4717	0.5316038925
4718	0.531595666
4719	0.5315876863
4720	0.5315796919
4721	0.5315726735
4722	0.5315626138
4723	0.5315555565
4724	0.5315476411
4725	0.5315391206
4726	0.5315303968
4727	0.5315210798
4728	0.5315155362
4729	0.5315074472
4730	0.5315003441
4731	0.5314913199
4732	0.5314815079
4733	0.5314723383
4734	0.5314656672
4735	0.5314581331
4736	0.531449594
4737	0.5314409484
4738	0.531431399
4739	0.5314235362
4740	0.5314134342
4741	0.5314041723
4742	0.5313936235
4743	0.5313865082
4744	0.5313789359
4745	0.5313728915
4746	0.5313636509
4747	0.5313565758
4748	0.5313475753
4749	0.5313436003
4750	0.5313363719
4751	0.5313283678
4752	0.5313201444
4753	0.5313101078
4754	0.5313023329
4755	0.5312923298
4756	0.5312821793
4757	0.5312742874
4758	0.5312640915
4759	0.5312545577
4760	0.5312459177
4761	0.5312368784
4762	0.5312292845
4763	0.5312214492
4764	0.5312103616
4765	0.531200387
4766	0.531190912
4767	0.5311836716
4768	0.5311749598
4769	0.5311670329
4770	0.5311603782
4771	0.5311501948
4772	0.5311410186
4773	0.5311313532
4774	0.5311226131
4775	0.5311137361
4776	0.5311058917
4777	0.5310985826
4778	0.5310879148
4779	0.531079342
4780	0.5310710397
4781	0.5310623858
4782	0.5310522555
4783	0.5310442387
4784	0.5310363541
4785	0.5310308796
4786	0.5310190991
4787	0.5310106128
4788	0.5310037464
4789	0.5309976132
4790	0.5309919397
4791	0.530983526
4792	0.5309744097
4793	0.5309640575
4794	0.5309553915
4795	0.5309464385
4796	0.53093626
4797	0.5309272332
4798	0.5309178934
4799	0.530908563
4800	0.5308990351
4801	0.5308939411
4802	0.5308866992
4803	0.5308813826
4804	0.5308753135
4805	0.5308662735
4806	0.5308568869
4807	0.5308465432
4808	0.5308370586
4809	0.5308267574
4810	0.5308200821
4811	0.5308130539
4812	0.5308056193
4813	0.5307956439
4814	0.5307876989
4815	0.530779706
4816	0.5307756641
4817	0.530767693
4818	0.5307516122
4819	0.5307444936
4820	0.5307364331
4821	0.5307274299
4822	0.5307178769
4823	0.5307075621
4824	0.5306950048
4825	0.530684867
4826	0.5306730031
4827	0.5306645455
4828	0.5306584147
4829	0.5306488048
4830	0.5306396861
4831	0.5306316563
4832	0.5306240839
4833	0.5306167945
4834	0.5306067636
4835	0.5305989415
4836	0.5305885505
4837	0.5305821135
4838	0.5305763114
4839	0.5305654449
4840	0.5305568053
4841	0.530547069
4842	0.5305375569
4843	0.530529983
4844	0.5305207808
4845	0.5305142448
4846	0.5305045805
4847	0.5304975781
4848	0.5304898042
4849	0.5304811756
4850	0.5304719644
4851	0.5304619577
4852	0.5304558538
4853	0.5304449782
4854	0.5304371025
4855	0.5304257571
4856	0.5304196673
4857	0.5304131927
4858	0.5304051927
4859	0.530399798
4860	0.5303894331
4861	0.5303820157
4862	0.5303725897
4863	0.5303633729
4864	0.5303547741
4865	0.5303367296
4866	0.5303292692
4867	0.530322897
4868	0.5303173259
4869	0.5303117155
4870	0.5303042851
4871	0.530297643
4872	0.5302906792
4873	0.5302805438
4874	0.530270986
4875	0.5302623074
4876	0.5302535477
4877	0.5302454657
4878	0.5302353633
4879	0.5302251767
4880	0.5302164709
4881	0.5302059069
4882	0.5301990451
4883	0.5301897426
4884	0.5301818534
4885	0.5301755041
4886	0.5301672673
4887	0.5301596013
4888	0.5301496522
4889	0.5301415521
4890	0.5301336828
4891	0.5301233826
4892	0.5301161979
4893	0.5301070063
4894	0.5300982277
4895	0.5300900135
4896	0.5300832688
4897	0.5300741239
4898	0.5300662397
4899	0.5300553526
4900	0.5300474523
4901	0.5300399309
4902	0.530030147
4903	0.5300210027
4904	0.5300120386
4905	0.5300048926
4906	0.529996906
4907	0.5299871719
4908	0.5299774221
4909	0.5299688869
4910	0.5299602293
4911	0.5299533515
4912	0.5299450356
4913	0.5299351899
4914	0.5299262303
4915	0.529915252
4916	0.5299056969
4917	0.5298960569
4918	0.5298872417
4919	0.5298793606
4920	0.5298707382
4921	0.5298614341
4922	0.5298523256
4923	0.5298450065
4924	0.5298356097
4925	0.5298264573
4926	0.5298162193
4927	0.5298076324
4928	0.5297967832
4929	0.5297875354
4930	0.5297805315
4931	0.5297714454
4932	0.5297625452
4933	0.5297508608
4934	0.5297430977
4935	0.5297316971
4936	0.5297265561
4937	0.5297174957
4938	0.5297104854
4939	0.529703276
4940	0.529696666
4941	0.5296873599
4942	0.5296779809
4943	0.5296701742
4944	0.5296598969
4945	0.5296507114
4946	0.5296432692
4947	0.529635564
4948	0.5296271968
4949	0.5296193299
4950	0.5296106286
4951	0.5296018442
4952	0.5295927211
4953	0.529586504
4954	0.5295844282
4955	0.5295780555
4956	0.5295713623
4957	0.5295637654
4958	0.5295551029
4959	0.5295463969
4960	0.5295379847
4961	0.5295288087
4962	0.5295188129
4963	0.5295111049
4964	0.5295029351
4965	0.5294929192
4966	0.5294871043
4967	0.5294789627
4968	0.529469973
4969	0.5294624517
4970	0.529454461
4971	0.5294467808
4972	0.5294399576
4973	0.5294294224
4974	0.5294202914
4975	0.5294112353
4976	0.5294016316
4977	0.529394441
4978	0.5293861472
4979	0.5293757433
4980	0.5293691973
4981	0.5293620182
4982	0.5293546038
4983	0.5293483378
4984	0.5293390721
4985	0.5293313585
4986	0.5293184026
4987	0.5293085874
4988	0.529299728
4989	0.5292901473
4990	0.529282549
4991	0.5292724026
4992	0.5292638474
4993	0.5292573833
4994	0.5292488821
4995	0.5292403513
4996	0.5292323912
4997	0.5292228873
4998	0.5292156178
4999	0.5292097013
